timestamp,ctr,ax_g,ay_g,az_g
2026-02-17T20:05:58.366,26950,0.030,0.810,0.894
2026-02-17T20:05:58.425,26952,-0.050,0.582,0.933
2026-02-17T20:05:58.425,26953,-0.064,0.293,1.013
2026-02-17T20:05:58.425,26954,-0.011,0.335,1.087
2026-02-17T20:05:58.484,26956,0.128,0.368,0.965
2026-02-17T20:05:58.485,26957,0.296,-0.034,0.629
2026-02-17T20:05:58.485,26958,0.382,-0.346,0.606
2026-02-17T20:05:58.545,26960,0.417,-0.590,0.704
2026-02-17T20:05:58.545,26961,0.497,-0.950,0.712
2026-02-17T20:05:58.546,26962,0.536,-1.221,0.707
2026-02-17T20:05:58.605,26964,0.419,-1.475,1.111
2026-02-17T20:05:58.606,26965,-0.323,-1.423,1.726
2026-02-17T20:05:58.606,26966,-0.947,-1.398,1.871
2026-02-17T20:05:58.665,26968,-1.617,-1.284,2.105
2026-02-17T20:05:58.665,26969,-0.963,-0.879,1.611
2026-02-17T20:05:58.666,26970,-0.342,-0.899,1.259
2026-02-17T20:05:58.725,26972,0.183,-0.780,0.692
2026-02-17T20:05:58.725,26973,0.331,-0.658,0.860
2026-02-17T20:05:58.726,26974,0.324,-0.737,0.929
2026-02-17T20:05:58.785,26976,-0.016,-0.841,1.108
2026-02-17T20:05:58.785,26977,-0.141,-0.792,1.118
2026-02-17T20:05:58.786,26978,-0.162,-0.802,1.026
2026-02-17T20:05:58.845,26980,-0.035,-0.713,0.839
2026-02-17T20:05:58.846,26981,0.311,-0.377,0.908
2026-02-17T20:05:58.846,26982,0.178,-0.095,1.028
2026-02-17T20:05:58.905,26984,0.006,0.048,1.056
2026-02-17T20:05:58.905,26985,-0.117,0.162,1.010
2026-02-17T20:05:58.965,26986,-0.026,0.210,1.052
2026-02-17T20:05:58.966,26988,0.116,0.528,1.092
2026-02-17T20:05:58.966,26989,-0.031,0.854,1.149
2026-02-17T20:05:58.967,26990,-0.005,0.933,1.175
2026-02-17T20:05:59.025,26992,-0.053,1.053,1.163
2026-02-17T20:05:59.025,26993,-0.143,1.153,1.049
2026-02-17T20:05:59.025,26994,-0.101,1.203,1.019
2026-02-17T20:05:59.085,26996,0.171,1.337,0.976
2026-02-17T20:05:59.086,26997,0.308,1.361,0.758
2026-02-17T20:05:59.086,26998,0.313,1.294,0.636
2026-02-17T20:05:59.145,27000,0.231,1.065,0.643
2026-02-17T20:05:59.146,27001,0.200,0.792,0.895
2026-02-17T20:05:59.146,27002,0.151,0.673,0.995
2026-02-17T20:05:59.205,27004,0.090,0.530,1.199
2026-02-17T20:05:59.205,27005,0.055,0.444,1.345
2026-02-17T20:05:59.206,27006,0.049,0.465,1.381
2026-02-17T20:05:59.265,27008,0.129,0.328,1.203
2026-02-17T20:05:59.266,27009,0.201,-0.136,0.621
2026-02-17T20:05:59.266,27010,0.239,-0.374,0.491
2026-02-17T20:05:59.325,27012,0.413,-0.702,0.612
2026-02-17T20:05:59.325,27013,0.641,-1.373,0.757
2026-02-17T20:05:59.325,27014,0.662,-1.608,0.723
2026-02-17T20:05:59.385,27016,0.350,-1.717,1.223
2026-02-17T20:05:59.385,27017,-0.295,-1.475,1.701
2026-02-17T20:05:59.386,27018,-0.951,-1.367,1.850
2026-02-17T20:05:59.445,27020,-1.850,-1.468,1.741
2026-02-17T20:05:59.446,27021,-0.919,-1.053,1.315
2026-02-17T20:05:59.446,27022,-0.377,-0.915,1.048
2026-02-17T20:05:59.505,27024,0.212,-0.667,0.823
2026-02-17T20:05:59.505,27025,0.042,-0.890,0.951
2026-02-17T20:05:59.506,27026,-0.056,-0.962,0.906
2026-02-17T20:05:59.565,27028,-0.135,-1.065,0.617
2026-02-17T20:05:59.565,27029,0.181,-0.837,0.676
2026-02-17T20:05:59.566,27030,0.263,-0.753,0.755
2026-02-17T20:05:59.625,27032,0.195,-0.598,0.961
2026-02-17T20:05:59.625,27033,0.028,-0.124,0.909
2026-02-17T20:05:59.626,27034,-0.111,0.020,0.789
2026-02-17T20:05:59.684,27036,-0.170,0.222,0.751
2026-02-17T20:05:59.685,27037,0.029,0.257,1.173
2026-02-17T20:05:59.685,27038,0.218,0.419,1.301
2026-02-17T20:05:59.745,27040,0.203,0.793,1.119
2026-02-17T20:05:59.745,27041,0.030,0.927,1.033
2026-02-17T20:05:59.804,27042,0.013,0.927,1.093
2026-02-17T20:05:59.805,27044,-0.138,1.062,1.146
2026-02-17T20:05:59.805,27045,-0.214,1.126,1.032
2026-02-17T20:05:59.807,27046,-0.204,1.130,0.978
2026-02-17T20:05:59.865,27048,-0.124,1.086,1.016
2026-02-17T20:05:59.865,27049,-0.016,1.073,1.138
2026-02-17T20:05:59.866,27050,0.077,1.093,1.173
2026-02-17T20:05:59.925,27053,0.121,0.926,0.869
2026-02-17T20:05:59.925,27054,0.163,0.845,0.830
2026-02-17T20:05:59.926,27055,0.195,0.809,0.866
2026-02-17T20:05:59.986,27057,0.121,0.695,0.889
2026-02-17T20:05:59.986,27058,0.025,0.575,0.957
2026-02-17T20:05:59.986,27059,0.011,0.460,1.050
2026-02-17T20:06:00.045,27061,0.032,0.206,1.154
2026-02-17T20:06:00.046,27062,0.086,-0.028,0.920
2026-02-17T20:06:00.046,27063,0.199,-0.203,0.809
2026-02-17T20:06:00.105,27065,0.455,-0.701,0.608
2026-02-17T20:06:00.105,27066,0.460,-1.194,0.598
2026-02-17T20:06:00.106,27067,0.558,-1.362,0.739
2026-02-17T20:06:00.164,27069,0.376,-1.399,1.033
2026-02-17T20:06:00.164,27070,-0.467,-1.480,1.482
2026-02-17T20:06:00.166,27071,-0.758,-1.380,1.661
2026-02-17T20:06:00.225,27073,-1.341,-1.230,1.856
2026-02-17T20:06:00.225,27074,-0.799,-0.904,1.472
2026-02-17T20:06:00.225,27075,-0.487,-0.908,1.237
2026-02-17T20:06:00.285,27077,-0.097,-0.928,0.869
2026-02-17T20:06:00.286,27078,0.089,-1.026,0.917
2026-02-17T20:06:00.286,27079,0.140,-1.111,0.948
2026-02-17T20:06:00.345,27081,-0.044,-1.410,1.189
2026-02-17T20:06:00.345,27082,-0.152,-1.005,1.342
2026-02-17T20:06:00.346,27083,-0.203,-0.769,1.102
2026-02-17T20:06:00.404,27085,-0.107,-0.535,0.410
2026-02-17T20:06:00.405,27086,0.261,-0.195,0.582
2026-02-17T20:06:00.405,27087,0.351,0.021,0.690
2026-02-17T20:06:00.464,27089,0.225,0.628,1.064
2026-02-17T20:06:00.466,27090,-0.058,0.896,0.973
2026-02-17T20:06:00.466,27091,-0.114,0.916,0.970
2026-02-17T20:06:00.526,27093,-0.050,0.962,0.968
2026-02-17T20:06:00.526,27094,0.074,1.221,0.784
2026-02-17T20:06:00.526,27095,0.088,1.337,0.785
2026-02-17T20:06:00.585,27097,0.021,1.405,0.905
2026-02-17T20:06:00.586,27098,0.060,1.428,1.170
2026-02-17T20:06:00.586,27099,0.191,1.537,1.319
2026-02-17T20:06:00.644,27101,0.306,1.557,1.083
2026-02-17T20:06:00.646,27102,0.274,1.369,0.691
2026-02-17T20:06:00.646,27103,0.249,1.221,0.630
2026-02-17T20:06:00.705,27105,0.193,0.959,0.808
2026-02-17T20:06:00.705,27106,-0.029,0.654,1.362
2026-02-17T20:06:00.705,27107,-0.073,0.593,1.497
2026-02-17T20:06:00.764,27109,0.047,0.287,1.278
2026-02-17T20:06:00.764,27110,0.307,-0.205,0.176
2026-02-17T20:06:00.766,27111,0.379,-0.512,-0.008
2026-02-17T20:06:00.825,27113,0.591,-1.051,0.328
2026-02-17T20:06:00.885,27114,0.647,-1.666,0.677
2026-02-17T20:06:00.885,27115,0.615,-1.860,0.945
2026-02-17T20:06:00.886,27117,0.227,-1.720,1.539
2026-02-17T20:06:00.945,27119,-2.379,-1.907,1.821
2026-02-17T20:06:00.946,27120,-0.386,-1.375,1.225
2026-02-17T20:06:00.946,27121,-0.121,-1.458,1.067
2026-02-17T20:06:01.005,27123,0.146,-1.608,1.145
2026-02-17T20:06:01.005,27124,-0.093,-1.551,1.138
2026-02-17T20:06:01.006,27125,-0.095,-1.336,1.028
2026-02-17T20:06:01.065,27127,-0.085,-0.630,0.570
2026-02-17T20:06:01.066,27128,0.161,-0.176,0.182
2026-02-17T20:06:01.066,27129,0.386,-0.009,0.349
2026-02-17T20:06:01.124,27131,0.442,0.704,0.646
2026-02-17T20:06:01.126,27132,-0.104,1.107,0.749
2026-02-17T20:06:01.126,27133,-0.221,1.191,0.890
2026-02-17T20:06:01.185,27135,-0.279,1.216,1.182
2026-02-17T20:06:01.186,27136,0.130,1.251,1.189
2026-02-17T20:06:01.186,27137,0.294,1.361,1.046
2026-02-17T20:06:01.244,27139,0.418,1.515,0.885
2026-02-17T20:06:01.245,27140,0.339,1.482,0.853
2026-02-17T20:06:01.245,27141,0.296,1.432,0.815
2026-02-17T20:06:01.305,27143,0.242,1.243,0.860
2026-02-17T20:06:01.306,27144,0.208,1.114,0.883
2026-02-17T20:06:01.306,27145,0.137,1.061,0.880
2026-02-17T20:06:01.365,27147,-0.034,0.910,1.050
2026-02-17T20:06:01.365,27148,-0.008,0.765,1.293
2026-02-17T20:06:01.366,27149,-0.036,0.712,1.241
2026-02-17T20:06:01.425,27151,-0.044,0.561,1.093
2026-02-17T20:06:01.425,27152,-0.006,0.392,0.750
2026-02-17T20:06:01.427,27153,0.025,0.277,0.427
2026-02-17T20:06:01.485,27155,-0.080,-0.721,-0.080
2026-02-17T20:06:01.485,27156,-0.122,-1.329,1.246
2026-02-17T20:06:01.486,27157,0.400,-0.996,1.606
2026-02-17T20:06:01.545,27159,0.989,-0.862,1.082
2026-02-17T20:06:01.546,27160,0.737,-1.604,0.782
2026-02-17T20:06:01.547,27161,0.410,-1.515,1.390
2026-02-17T20:06:01.605,27163,-0.786,-1.288,1.708
2026-02-17T20:06:01.605,27164,-1.413,-1.403,1.606
2026-02-17T20:06:01.606,27165,-1.060,-1.106,1.896
2026-02-17T20:06:01.664,27167,0.077,-0.640,1.338
2026-02-17T20:06:01.666,27168,0.376,-0.362,0.493
2026-02-17T20:06:01.667,27169,0.051,-0.517,0.186
2026-02-17T20:06:01.724,27171,-0.603,-1.154,0.431
2026-02-17T20:06:01.726,27172,-0.267,-1.597,1.230
2026-02-17T20:06:01.727,27173,-0.065,-1.655,1.372
2026-02-17T20:06:01.784,27175,-0.067,-1.499,1.426
2026-02-17T20:06:01.785,27176,-0.149,-1.123,1.337
2026-02-17T20:06:01.785,27177,-0.092,-0.944,1.195
2026-02-17T20:06:01.845,27179,0.406,-0.424,0.661
2026-02-17T20:06:01.845,27180,0.545,0.265,0.211
2026-02-17T20:06:01.846,27181,0.513,0.611,0.221
2026-02-17T20:06:01.905,27183,0.180,0.842,0.568
2026-02-17T20:06:01.905,27184,0.000,0.932,1.076
2026-02-17T20:06:01.965,27185,0.112,0.930,1.231
2026-02-17T20:06:01.965,27187,0.269,1.142,1.155
2026-02-17T20:06:01.965,27188,0.244,1.228,0.891
2026-02-17T20:06:01.967,27189,0.200,1.307,0.832
2026-02-17T20:06:02.025,27191,0.109,1.365,0.930
2026-02-17T20:06:02.025,27192,-0.003,1.373,1.015
2026-02-17T20:06:02.025,27193,0.004,1.385,1.016
2026-02-17T20:06:02.084,27195,0.113,1.336,0.858
2026-02-17T20:06:02.086,27196,0.216,1.219,0.686
2026-02-17T20:06:02.086,27197,0.206,1.007,0.664
2026-02-17T20:06:02.144,27199,0.142,1.009,0.992
2026-02-17T20:06:02.145,27200,0.149,0.916,1.236
2026-02-17T20:06:02.145,27201,0.122,0.839,1.250
2026-02-17T20:06:02.205,27203,0.075,0.640,1.057
2026-02-17T20:06:02.205,27204,0.115,0.339,0.773
2026-02-17T20:06:02.206,27205,0.132,0.143,0.627
2026-02-17T20:06:02.265,27207,0.131,-0.216,0.630
2026-02-17T20:06:02.266,27208,0.275,-0.449,0.735
2026-02-17T20:06:02.267,27209,0.400,-0.800,0.734
2026-02-17T20:06:02.325,27211,0.731,-1.452,0.832
2026-02-17T20:06:02.325,27212,0.341,-1.720,1.093
2026-02-17T20:06:02.384,27213,-0.194,-2.020,1.163
2026-02-17T20:06:02.385,27215,-1.147,-1.836,1.740
2026-02-17T20:06:02.385,27216,-1.794,-1.307,1.880
2026-02-17T20:06:02.387,27217,-1.460,-1.157,1.780
2026-02-17T20:06:02.444,27219,-0.124,-0.833,1.014
2026-02-17T20:06:02.446,27220,0.469,-0.370,0.459
2026-02-17T20:06:02.446,27221,0.264,-0.450,0.534
2026-02-17T20:06:02.504,27223,-0.228,-0.698,0.598
2026-02-17T20:06:02.505,27224,-0.326,-1.051,0.668
2026-02-17T20:06:02.505,27225,-0.297,-1.226,0.766
2026-02-17T20:06:02.565,27227,0.043,-1.313,1.053
2026-02-17T20:06:02.566,27228,-0.004,-1.271,1.390
2026-02-17T20:06:02.566,27229,0.020,-1.225,1.395
2026-02-17T20:06:02.625,27231,0.075,-0.904,1.136
2026-02-17T20:06:02.625,27232,0.155,-0.356,0.585
2026-02-17T20:06:02.626,27233,0.258,-0.231,0.365
2026-02-17T20:06:02.685,27235,0.129,0.264,0.398
2026-02-17T20:06:02.686,27236,-0.031,0.467,0.919
2026-02-17T20:06:02.686,27237,0.039,0.661,1.245
2026-02-17T20:06:02.745,27239,0.215,0.883,1.509
2026-02-17T20:06:02.745,27240,0.082,1.000,1.145
2026-02-17T20:06:02.746,27241,0.062,1.121,1.000
2026-02-17T20:06:02.805,27243,0.016,1.195,0.728
2026-02-17T20:06:02.805,27244,-0.046,1.161,0.563
2026-02-17T20:06:02.806,27245,-0.058,1.137,0.581
2026-02-17T20:06:02.864,27247,-0.080,0.986,0.638
2026-02-17T20:06:02.865,27248,-0.051,1.002,0.838
2026-02-17T20:06:02.866,27249,-0.065,0.960,0.876
2026-02-17T20:06:02.925,27251,-0.035,0.822,0.854
2026-02-17T20:06:02.925,27252,-0.003,0.777,0.940
2026-02-17T20:06:02.984,27253,0.000,0.774,1.005
2026-02-17T20:06:02.984,27255,-0.092,0.783,1.171
2026-02-17T20:06:02.986,27256,0.031,0.922,1.263
2026-02-17T20:06:02.986,27257,0.150,0.954,1.172
2026-02-17T20:06:03.045,27259,0.284,0.881,0.932
2026-02-17T20:06:03.045,27260,0.283,0.695,0.850
2026-02-17T20:06:03.045,27261,0.178,0.551,0.877
2026-02-17T20:06:03.104,27263,0.047,0.352,0.983
2026-02-17T20:06:03.105,27264,0.000,0.062,0.905
2026-02-17T20:06:03.106,27265,-0.010,-0.158,0.789
2026-02-17T20:06:03.164,27267,0.141,-0.316,0.623
2026-02-17T20:06:03.224,27268,0.323,-0.426,0.507
2026-02-17T20:06:03.226,27269,0.286,-0.840,0.433
2026-02-17T20:06:03.226,27271,0.304,-1.252,0.882
2026-02-17T20:06:03.226,27272,0.164,-1.193,1.399
2026-02-17T20:06:03.285,27274,-0.065,-1.278,1.511
2026-02-17T20:06:03.285,27275,-0.770,-1.059,1.851
2026-02-17T20:06:03.286,27276,-1.095,-1.003,1.733
2026-02-17T20:06:03.345,27278,-1.030,-0.978,1.199
2026-02-17T20:06:03.346,27279,-0.345,-0.806,1.020
2026-02-17T20:06:03.346,27280,-0.025,-0.691,1.038
2026-02-17T20:06:03.405,27282,0.165,-0.781,1.108
2026-02-17T20:06:03.406,27283,-0.018,-1.133,1.164
2026-02-17T20:06:03.406,27284,-0.069,-1.176,1.143
2026-02-17T20:06:03.465,27286,-0.048,-1.228,0.903
2026-02-17T20:06:03.466,27287,-0.026,-1.002,0.434
2026-02-17T20:06:03.466,27288,-0.039,-0.944,0.310
2026-02-17T20:06:03.525,27290,0.030,-0.694,0.464
2026-02-17T20:06:03.526,27291,0.237,-0.355,0.874
2026-02-17T20:06:03.526,27292,0.313,-0.174,1.003
2026-02-17T20:06:03.585,27294,0.212,0.176,0.970
2026-02-17T20:06:03.585,27295,0.004,0.654,1.075
2026-02-17T20:06:03.586,27296,-0.026,0.726,1.069
2026-02-17T20:06:03.644,27298,-0.003,0.701,0.930
2026-02-17T20:06:03.646,27299,-0.010,0.931,0.848
2026-02-17T20:06:03.646,27300,-0.169,0.982,1.027
2026-02-17T20:06:03.705,27302,-0.272,1.143,1.467
2026-02-17T20:06:03.705,27303,-0.333,1.159,1.581
2026-02-17T20:06:03.706,27304,-0.356,1.115,1.494
2026-02-17T20:06:03.765,27306,-0.290,0.949,1.177
2026-02-17T20:06:03.766,27307,-0.081,0.885,0.957
2026-02-17T20:06:03.767,27308,-0.025,0.869,0.854
2026-02-17T20:06:03.825,27310,-0.032,0.855,0.687
2026-02-17T20:06:03.826,27311,-0.018,0.835,0.656
2026-02-17T20:06:03.826,27312,0.029,0.859,0.755
2026-02-17T20:06:03.884,27314,0.091,0.853,0.841
2026-02-17T20:06:03.886,27315,-0.068,0.581,0.945
2026-02-17T20:06:03.886,27316,-0.061,0.490,1.142
2026-02-17T20:06:03.945,27318,0.043,0.422,1.436
2026-02-17T20:06:03.946,27319,0.115,0.282,1.159
2026-02-17T20:06:03.946,27320,0.132,0.219,0.863
2026-02-17T20:06:04.005,27322,0.190,-0.153,0.476
2026-02-17T20:06:04.005,27323,0.123,-0.654,0.675
2026-02-17T20:06:04.006,27324,0.050,-0.820,0.783
2026-02-17T20:06:04.065,27326,0.167,-1.261,0.662
2026-02-17T20:06:04.065,27327,0.472,-1.511,0.743
2026-02-17T20:06:04.125,27328,0.366,-1.526,1.068
2026-02-17T20:06:04.126,27330,-0.212,-1.420,1.680
2026-02-17T20:06:04.126,27331,-1.225,-1.269,2.171
2026-02-17T20:06:04.185,27332,-1.549,-1.275,2.203
2026-02-17T20:06:04.186,27334,-1.153,-1.006,1.686
2026-02-17T20:06:04.186,27335,-0.349,-0.939,0.651
2026-02-17T20:06:04.187,27336,-0.185,-0.910,0.515
2026-02-17T20:06:04.244,27338,0.064,-0.979,0.993
2026-02-17T20:06:04.246,27339,0.136,-1.026,1.143
2026-02-17T20:06:04.246,27340,0.057,-1.043,0.940
2026-02-17T20:06:04.304,27342,-0.175,-0.913,0.388
2026-02-17T20:06:04.306,27343,-0.141,-0.871,0.533
2026-02-17T20:06:04.306,27344,-0.142,-0.780,0.824
2026-02-17T20:06:04.365,27346,-0.001,-0.174,1.427
2026-02-17T20:06:04.365,27347,0.162,0.225,1.122
2026-02-17T20:06:04.365,27348,0.221,0.362,0.885
2026-02-17T20:06:04.425,27350,0.253,0.540,0.558
2026-02-17T20:06:04.426,27351,0.113,0.867,0.414
2026-02-17T20:06:04.426,27352,-0.001,0.949,0.393
2026-02-17T20:06:04.545,27354,-0.159,1.022,0.573
2026-02-17T20:06:04.545,27355,-0.219,1.075,1.003
2026-02-17T20:06:04.546,27356,-0.177,1.112,1.231
2026-02-17T20:06:04.605,27358,0.041,1.025,1.549
2026-02-17T20:06:04.605,27359,-0.162,0.597,1.191
2026-02-17T20:06:04.605,27360,-0.199,0.632,1.085
2026-02-17T20:06:04.665,27362,-0.256,0.733,1.061
2026-02-17T20:06:04.666,27363,-0.293,0.803,1.260
2026-02-17T20:06:04.666,27364,-0.255,0.786,1.253
2026-02-17T20:06:04.725,27366,-0.163,0.691,1.063
2026-02-17T20:06:04.725,27367,0.049,0.655,0.774
2026-02-17T20:06:04.726,27368,0.070,0.619,0.649
2026-02-17T20:06:04.785,27370,0.113,0.371,0.595
2026-02-17T20:06:04.785,27371,0.203,0.220,0.709
2026-02-17T20:06:04.785,27372,0.250,0.106,0.714
2026-02-17T20:06:04.844,27374,0.407,-0.397,0.558
2026-02-17T20:06:04.845,27375,0.588,-0.961,0.511
2026-02-17T20:06:04.846,27376,0.682,-1.202,0.464
2026-02-17T20:06:04.905,27378,0.460,-1.469,0.709
2026-02-17T20:06:04.906,27379,-0.288,-1.638,1.564
2026-02-17T20:06:04.906,27380,-0.696,-1.412,2.024
2026-02-17T20:06:04.965,27382,-1.709,-1.211,2.613
2026-02-17T20:06:04.965,27383,-0.949,-0.792,2.031
2026-02-17T20:06:04.966,27384,-0.309,-0.695,1.452
2026-02-17T20:06:05.025,27386,0.263,-0.519,0.844
2026-02-17T20:06:05.025,27387,0.329,-0.462,0.958
2026-02-17T20:06:05.026,27388,0.275,-0.564,1.067
2026-02-17T20:06:05.085,27390,0.209,-0.652,1.070
2026-02-17T20:06:05.085,27391,-0.435,-0.783,0.633
2026-02-17T20:06:05.144,27392,-0.461,-0.815,0.556
2026-02-17T20:06:05.146,27394,-0.129,-0.733,0.692
2026-02-17T20:06:05.146,27395,0.252,-0.616,1.005
2026-02-17T20:06:05.205,27397,0.116,-0.356,1.265
2026-02-17T20:06:05.205,27398,0.135,0.104,1.061
2026-02-17T20:06:05.206,27399,0.167,0.131,0.933
2026-02-17T20:06:05.265,27401,-0.081,0.233,0.698
2026-02-17T20:06:05.265,27402,-0.396,0.223,0.944
2026-02-17T20:06:05.266,27403,-0.399,0.248,1.245
2026-02-17T20:06:05.325,27405,-0.313,0.446,1.701
2026-02-17T20:06:05.326,27406,-0.175,0.613,1.576
2026-02-17T20:06:05.326,27407,-0.077,0.715,1.417
2026-02-17T20:06:05.385,27409,-0.021,0.897,1.273
2026-02-17T20:06:05.386,27410,-0.010,1.000,1.264
2026-02-17T20:06:05.386,27411,-0.052,0.982,1.219
2026-02-17T20:06:05.445,27413,-0.057,0.874,1.082
2026-02-17T20:06:05.446,27414,-0.023,0.826,0.976
2026-02-17T20:06:05.446,27415,0.008,0.850,0.977
2026-02-17T20:06:05.504,27417,0.011,0.952,0.981
2026-02-17T20:06:05.505,27418,-0.006,0.864,1.098
2026-02-17T20:06:05.505,27419,0.000,0.827,1.219
2026-02-17T20:06:05.565,27421,-0.010,0.772,1.320
2026-02-17T20:06:05.566,27422,-0.025,0.651,1.256
2026-02-17T20:06:05.566,27423,-0.031,0.580,1.142
2026-02-17T20:06:05.625,27425,0.015,0.370,0.749
2026-02-17T20:06:05.627,27426,0.111,0.125,0.267
2026-02-17T20:06:05.627,27427,0.148,-0.048,0.147
2026-02-17T20:06:05.685,27429,0.155,-0.435,0.363
2026-02-17T20:06:05.685,27430,0.574,-1.045,0.573
2026-02-17T20:06:05.685,27431,0.780,-1.378,0.526
2026-02-17T20:06:05.745,27433,0.681,-1.994,0.586
2026-02-17T20:06:05.745,27434,-0.278,-1.686,1.892
2026-02-17T20:06:05.747,27435,-0.994,-1.470,2.312
2026-02-17T20:06:05.805,27437,-2.256,-1.423,2.514
2026-02-17T20:06:05.805,27438,-1.075,-0.979,1.723
2026-02-17T20:06:05.805,27439,-0.453,-0.894,1.221
2026-02-17T20:06:05.865,27441,0.176,-0.745,0.894
2026-02-17T20:06:05.866,27442,0.268,-0.852,1.174
2026-02-17T20:06:05.866,27443,0.244,-1.073,1.116
2026-02-17T20:06:05.924,27445,-0.028,-1.257,0.935
2026-02-17T20:06:05.926,27446,-0.172,-0.882,0.585
2026-02-17T20:06:05.926,27447,-0.186,-0.767,0.458
2026-02-17T20:06:05.985,27449,0.054,-0.461,0.574
2026-02-17T20:06:05.986,27450,0.180,0.095,0.808
2026-02-17T20:06:05.986,27451,0.083,0.258,0.867
2026-02-17T20:06:06.045,27453,-0.041,0.610,0.829
2026-02-17T20:06:06.045,27454,-0.081,0.698,0.882
2026-02-17T20:06:06.046,27455,-0.103,0.802,0.914
2026-02-17T20:06:06.105,27457,-0.146,0.829,0.891
2026-02-17T20:06:06.105,27458,-0.162,0.915,1.144
2026-02-17T20:06:06.106,27459,-0.135,1.055,1.310
2026-02-17T20:06:06.166,27461,0.047,1.250,1.639
2026-02-17T20:06:06.166,27462,0.342,1.191,1.754
2026-02-17T20:06:06.167,27463,0.413,1.130,1.671
2026-02-17T20:06:06.225,27465,0.367,0.961,1.442
2026-02-17T20:06:06.226,27466,0.192,0.679,1.166
2026-02-17T20:06:06.226,27467,0.137,0.587,1.161
2026-02-17T20:06:06.285,27469,0.049,0.653,1.308
2026-02-17T20:06:06.286,27470,-0.069,0.748,1.252
2026-02-17T20:06:06.286,27471,-0.106,0.736,1.182
2026-02-17T20:06:06.345,27473,-0.145,0.649,1.110
2026-02-17T20:06:06.345,27474,-0.108,0.455,0.982
2026-02-17T20:06:06.346,27475,-0.073,0.371,0.861
2026-02-17T20:06:06.405,27477,0.002,0.232,0.555
2026-02-17T20:06:06.405,27478,0.244,-0.134,0.365
2026-02-17T20:06:06.406,27479,0.405,-0.350,0.400
2026-02-17T20:06:06.465,27481,0.713,-1.137,0.359
2026-02-17T20:06:06.466,27482,1.023,-2.101,0.372
2026-02-17T20:06:06.466,27483,0.937,-2.169,0.547
2026-02-17T20:06:06.525,27485,0.152,-1.834,2.011
2026-02-17T20:06:06.526,27486,-1.615,-1.834,3.065
2026-02-17T20:06:06.584,27487,-2.883,-1.838,3.649
2026-02-17T20:06:06.586,27489,-1.508,-1.225,2.315
2026-02-17T20:06:06.586,27490,0.567,-0.837,0.722
2026-02-17T20:06:06.587,27491,0.707,-0.596,0.370
2026-02-17T20:06:06.644,27493,0.352,-0.727,1.060
2026-02-17T20:06:06.646,27494,0.058,-1.000,1.270
2026-02-17T20:06:06.646,27495,-0.077,-1.048,1.074
2026-02-17T20:06:06.704,27497,-0.402,-0.925,0.708
2026-02-17T20:06:06.706,27498,-0.158,-0.746,0.647
2026-02-17T20:06:06.706,27499,0.093,-0.641,0.746
2026-02-17T20:06:06.766,27501,0.316,-0.302,0.854
2026-02-17T20:06:06.767,27502,0.234,-0.038,0.836
2026-02-17T20:06:06.767,27503,-0.017,0.087,0.794
2026-02-17T20:06:06.825,27505,-0.138,0.260,0.833
2026-02-17T20:06:06.826,27506,-0.014,0.484,0.752
2026-02-17T20:06:06.827,27507,0.131,0.643,0.752
2026-02-17T20:06:06.885,27509,0.217,0.909,0.727
2026-02-17T20:06:06.885,27510,0.015,1.137,0.991
2026-02-17T20:06:06.886,27511,-0.046,1.352,1.131
2026-02-17T20:06:06.945,27513,0.006,1.279,1.155
2026-02-17T20:06:06.946,27514,0.109,1.104,0.945
2026-02-17T20:06:06.946,27515,0.202,1.144,0.911
2026-02-17T20:06:07.005,27517,0.250,1.160,0.831
2026-02-17T20:06:07.006,27518,0.238,1.202,0.822
2026-02-17T20:06:07.006,27519,0.179,1.143,0.798
2026-02-17T20:06:07.065,27521,0.100,0.996,0.756
2026-02-17T20:06:07.065,27522,0.124,1.050,0.877
2026-02-17T20:06:07.066,27523,0.194,1.070,0.886
2026-02-17T20:06:07.124,27525,0.205,0.986,0.758
2026-02-17T20:06:07.125,27526,0.049,0.759,0.932
2026-02-17T20:06:07.125,27527,0.041,0.688,1.089
2026-02-17T20:06:07.185,27529,0.025,0.586,1.294
2026-02-17T20:06:07.185,27530,-0.109,0.246,1.084
2026-02-17T20:06:07.186,27531,-0.111,0.106,0.966
2026-02-17T20:06:07.245,27533,0.116,-0.231,0.723
2026-02-17T20:06:07.245,27534,0.496,-0.671,0.648
2026-02-17T20:06:07.246,27535,0.660,-1.030,0.604
2026-02-17T20:06:07.305,27537,0.803,-1.726,0.574
2026-02-17T20:06:07.305,27538,0.589,-1.692,0.792
2026-02-17T20:06:07.305,27539,0.093,-1.809,1.244
2026-02-17T20:06:07.364,27541,-1.622,-1.860,2.181
2026-02-17T20:06:07.366,27542,-1.903,-1.212,3.050
2026-02-17T20:06:07.367,27543,-1.275,-0.941,2.555
2026-02-17T20:06:07.424,27545,0.294,-0.835,1.164
2026-02-17T20:06:07.425,27546,0.290,-0.803,0.638
2026-02-17T20:06:07.484,27547,0.184,-0.877,0.874
2026-02-17T20:06:07.545,27549,0.136,-1.140,1.030
2026-02-17T20:06:07.546,27550,-0.072,-1.085,0.923
2026-02-17T20:06:07.546,27551,-0.216,-1.065,0.805
2026-02-17T20:06:07.605,27553,-0.207,-0.874,0.730
