timestamp,ctr,ax_g,ay_g,az_g
2026-02-17T20:12:18.469,-7264,-0.509,-0.123,-0.833
2026-02-17T20:12:18.469,-7263,-0.410,-0.146,-0.668
2026-02-17T20:12:18.470,-7262,-0.331,-0.135,-0.589
2026-02-17T20:12:18.470,-7260,-0.276,-0.046,-0.594
2026-02-17T20:12:18.589,-7258,-0.524,-0.132,-0.699
2026-02-17T20:12:18.590,-7257,-0.403,-0.061,0.049
2026-02-17T20:12:18.648,-7256,-0.268,-0.017,0.191
2026-02-17T20:12:18.648,-7254,-0.203,-0.009,0.261
2026-02-17T20:12:18.650,-7253,0.514,0.319,1.794
2026-02-17T20:12:18.708,-7251,-0.030,0.286,1.528
2026-02-17T20:12:18.708,-7250,-0.178,0.383,1.550
2026-02-17T20:12:18.710,-7249,0.041,0.232,1.609
2026-02-17T20:12:18.768,-7247,0.079,0.200,1.390
2026-02-17T20:12:18.768,-7246,-0.192,0.572,1.102
2026-02-17T20:12:18.769,-7245,-0.207,0.686,1.245
2026-02-17T20:12:18.828,-7243,0.032,0.545,1.881
2026-02-17T20:12:18.830,-7242,0.149,0.338,2.318
2026-02-17T20:12:18.830,-7241,-0.009,0.322,2.219
2026-02-17T20:12:18.889,-7239,-0.276,0.337,1.581
2026-02-17T20:12:18.889,-7238,-0.263,0.407,1.343
2026-02-17T20:12:18.890,-7237,-0.167,0.298,1.465
2026-02-17T20:12:18.948,-7235,-0.048,0.142,1.842
2026-02-17T20:12:18.950,-7234,-0.238,0.146,1.660
2026-02-17T20:12:18.950,-7233,-0.279,0.176,1.484
2026-02-17T20:12:19.008,-7231,-0.231,0.254,1.298
2026-02-17T20:12:19.009,-7230,-0.164,0.283,1.207
2026-02-17T20:12:19.009,-7229,-0.125,0.289,1.236
2026-02-17T20:12:19.069,-7227,-0.080,0.273,1.260
2026-02-17T20:12:19.070,-7226,-0.078,0.313,1.236
2026-02-17T20:12:19.070,-7225,-0.060,0.346,1.261
2026-02-17T20:12:19.129,-7223,-0.033,0.327,1.404
2026-02-17T20:12:19.129,-7222,-0.019,0.282,1.587
2026-02-17T20:12:19.189,-7221,-0.057,0.305,1.739
2026-02-17T20:12:19.189,-7219,0.036,0.190,2.599
2026-02-17T20:12:19.190,-7218,0.098,0.314,2.556
2026-02-17T20:12:19.249,-7215,0.025,0.776,1.021
2026-02-17T20:12:19.249,-7214,0.129,0.208,1.843
2026-02-17T20:12:19.308,-7213,0.187,0.174,1.382
2026-02-17T20:12:19.308,-7211,0.037,0.312,0.590
2026-02-17T20:12:19.310,-7210,-0.158,0.254,0.101
2026-02-17T20:12:19.428,-7207,-0.291,-0.006,-0.179
2026-02-17T20:12:19.488,-7206,-0.434,0.119,-0.466
2026-02-17T20:12:19.489,-7205,-0.488,0.079,-0.463
2026-02-17T20:12:19.489,-7203,-0.639,0.009,-0.519
2026-02-17T20:12:19.549,-7201,-0.602,0.004,-0.500
2026-02-17T20:12:19.549,-7200,-0.503,0.281,-0.817
2026-02-17T20:12:19.550,-7199,-0.556,0.247,-0.888
2026-02-17T20:12:19.608,-7197,-0.538,0.128,-0.785
2026-02-17T20:12:19.610,-7196,-0.546,-0.081,-0.646
2026-02-17T20:12:19.610,-7195,-0.534,-0.124,-0.556
2026-02-17T20:12:19.669,-7193,-0.447,-0.073,-0.527
2026-02-17T20:12:19.669,-7192,-0.428,-0.097,-0.494
2026-02-17T20:12:19.669,-7191,-0.475,-0.077,-0.481
2026-02-17T20:12:19.789,-7189,-0.417,0.101,-0.181
2026-02-17T20:12:19.789,-7188,0.005,0.381,0.704
2026-02-17T20:12:19.790,-7187,0.165,0.474,0.885
2026-02-17T20:12:19.791,-7185,0.217,0.541,1.275
2026-02-17T20:12:19.848,-7183,-0.181,0.446,1.304
2026-02-17T20:12:19.849,-7182,0.303,0.183,1.914
2026-02-17T20:12:19.849,-7181,0.324,0.113,1.952
2026-02-17T20:12:19.909,-7179,-0.012,0.205,1.528
2026-02-17T20:12:19.909,-7178,-0.190,0.424,1.168
2026-02-17T20:12:19.910,-7177,-0.120,0.419,1.270
2026-02-17T20:12:19.969,-7175,0.164,0.211,1.751
2026-02-17T20:12:19.969,-7174,0.041,0.175,1.981
2026-02-17T20:12:19.970,-7173,-0.139,0.217,1.849
2026-02-17T20:12:20.029,-7171,-0.418,0.301,1.372
2026-02-17T20:12:20.030,-7170,-0.350,0.365,1.200
2026-02-17T20:12:20.031,-7169,-0.192,0.266,1.485
2026-02-17T20:12:20.031,-7167,-0.075,0.162,1.857
2026-02-17T20:12:20.088,-7166,-0.163,0.207,1.758
2026-02-17T20:12:20.089,-7165,-0.210,0.227,1.570
2026-02-17T20:12:20.089,-7164,-0.223,0.299,1.436
2026-02-17T20:12:20.148,-7162,-0.233,0.395,1.295
2026-02-17T20:12:20.148,-7161,-0.163,0.362,1.494
2026-02-17T20:12:20.150,-7160,-0.120,0.299,1.661
2026-02-17T20:12:20.208,-7158,-0.055,0.280,1.728
2026-02-17T20:12:20.209,-7157,-0.030,0.311,1.621
2026-02-17T20:12:20.209,-7156,-0.001,0.288,1.618
2026-02-17T20:12:20.268,-7154,0.025,0.244,1.696
2026-02-17T20:12:20.268,-7153,-0.082,0.305,1.900
2026-02-17T20:12:20.270,-7152,-0.057,0.419,2.130
2026-02-17T20:12:20.332,-7149,0.199,0.386,2.209
2026-02-17T20:12:20.332,-7148,0.222,0.714,1.768
2026-02-17T20:12:20.332,-7147,0.172,0.847,1.531
2026-02-17T20:12:20.389,-7145,-0.015,0.515,1.067
2026-02-17T20:12:20.389,-7144,0.106,0.436,0.864
2026-02-17T20:12:20.390,-7143,0.093,0.610,0.731
2026-02-17T20:12:20.449,-7141,-0.077,0.718,0.265
2026-02-17T20:12:20.449,-7140,-0.248,0.485,-0.155
2026-02-17T20:12:20.450,-7139,-0.244,0.421,-0.248
2026-02-17T20:12:20.569,-7137,-0.258,0.445,-0.453
2026-02-17T20:12:20.569,-7136,-0.278,0.602,-0.597
2026-02-17T20:12:20.569,-7135,-0.366,0.652,-0.871
2026-02-17T20:12:20.629,-7133,-0.516,0.716,-1.100
2026-02-17T20:12:20.629,-7132,-0.349,0.409,-0.689
2026-02-17T20:12:20.689,-7131,-0.413,0.391,-0.761
2026-02-17T20:12:20.689,-7129,-0.518,0.363,-0.853
2026-02-17T20:12:20.689,-7128,-0.527,0.283,-0.791
2026-02-17T20:12:20.690,-7127,-0.497,0.206,-0.700
2026-02-17T20:12:20.748,-7125,-0.389,0.078,-0.490
2026-02-17T20:12:20.749,-7124,-0.471,-0.067,-0.500
2026-02-17T20:12:20.750,-7123,-0.507,-0.054,-0.482
2026-02-17T20:12:20.808,-7121,-0.573,0.021,-0.365
2026-02-17T20:12:20.809,-7120,-0.314,0.201,0.088
2026-02-17T20:12:20.809,-7119,-0.083,0.324,0.356
2026-02-17T20:12:20.868,-7117,0.098,0.571,0.787
2026-02-17T20:12:20.869,-7116,0.040,0.796,1.024
2026-02-17T20:12:20.869,-7115,0.228,0.931,1.489
2026-02-17T20:12:20.928,-7113,0.565,0.651,2.217
2026-02-17T20:12:20.929,-7112,0.102,0.300,2.077
2026-02-17T20:12:20.930,-7111,-0.243,0.449,1.794
2026-02-17T20:12:20.988,-7109,-0.238,0.548,1.367
2026-02-17T20:12:20.990,-7108,0.145,0.328,1.417
2026-02-17T20:12:20.990,-7107,0.188,0.268,1.408
2026-02-17T20:12:21.049,-7104,-0.120,0.466,1.206
2026-02-17T20:12:21.049,-7103,0.025,0.485,1.499
2026-02-17T20:12:21.049,-7102,0.124,0.409,1.791
2026-02-17T20:12:21.108,-7100,0.078,0.334,2.156
2026-02-17T20:12:21.109,-7099,-0.169,0.345,2.041
2026-02-17T20:12:21.109,-7098,-0.307,0.345,1.830
2026-02-17T20:12:21.168,-7096,-0.309,0.306,1.353
2026-02-17T20:12:21.169,-7095,-0.206,0.261,1.197
2026-02-17T20:12:21.169,-7094,-0.148,0.235,1.348
2026-02-17T20:12:21.228,-7092,-0.167,0.246,1.601
2026-02-17T20:12:21.229,-7091,-0.265,0.369,1.491
2026-02-17T20:12:21.229,-7090,-0.281,0.409,1.396
2026-02-17T20:12:21.288,-7088,-0.196,0.446,1.266
2026-02-17T20:12:21.349,-7087,-0.076,0.382,1.492
2026-02-17T20:12:21.349,-7086,-0.044,0.371,1.593
2026-02-17T20:12:21.350,-7084,-0.009,0.415,1.683
2026-02-17T20:12:21.409,-7082,-0.001,0.421,1.890
2026-02-17T20:12:21.409,-7081,0.122,0.533,2.495
2026-02-17T20:12:21.409,-7080,0.184,0.616,2.164
2026-02-17T20:12:21.469,-7078,0.129,0.600,1.536
2026-02-17T20:12:21.469,-7077,0.174,0.423,1.569
2026-02-17T20:12:21.470,-7076,0.097,0.572,1.866
2026-02-17T20:12:21.529,-7074,-0.037,0.829,1.882
2026-02-17T20:12:21.530,-7073,0.004,0.927,0.761
2026-02-17T20:12:21.588,-7072,0.125,0.855,0.462
2026-02-17T20:12:21.589,-7070,0.077,0.650,0.015
2026-02-17T20:12:21.589,-7069,0.053,0.767,-0.021
2026-02-17T20:12:21.590,-7068,-0.010,0.759,-0.168
2026-02-17T20:12:21.649,-7066,-0.073,0.858,-0.603
2026-02-17T20:12:21.650,-7065,-0.368,1.002,-1.246
2026-02-17T20:12:21.650,-7064,-0.555,1.099,-1.549
2026-02-17T20:12:21.709,-7062,-0.743,0.950,-1.554
2026-02-17T20:12:21.709,-7061,-0.671,0.797,-1.138
2026-02-17T20:12:21.710,-7060,-0.540,0.629,-0.794
2026-02-17T20:12:21.769,-7058,-0.481,0.371,-0.564
2026-02-17T20:12:21.769,-7057,-0.476,0.200,-0.679
2026-02-17T20:12:21.769,-7056,-0.516,0.123,-0.803
2026-02-17T20:12:21.828,-7054,-0.534,0.155,-0.866
2026-02-17T20:12:21.888,-7053,-0.449,0.221,-0.711
2026-02-17T20:12:21.888,-7052,-0.376,0.235,-0.571
2026-02-17T20:12:21.949,-7050,-0.331,0.195,-0.424
2026-02-17T20:12:21.950,-7048,-0.390,0.157,-0.354
2026-02-17T20:12:21.951,-7047,0.225,0.493,0.680
2026-02-17T20:12:21.951,-7046,0.360,0.591,1.006
2026-02-17T20:12:22.009,-7044,0.244,0.669,1.268
2026-02-17T20:12:22.010,-7043,0.031,0.712,1.460
2026-02-17T20:12:22.010,-7042,0.108,0.675,1.741
2026-02-17T20:12:22.069,-7040,0.232,0.331,2.081
2026-02-17T20:12:22.069,-7039,-0.092,0.515,1.449
2026-02-17T20:12:22.070,-7038,-0.206,0.670,1.179
2026-02-17T20:12:22.129,-7036,0.127,0.581,1.432
2026-02-17T20:12:22.130,-7035,0.308,0.386,1.917
2026-02-17T20:12:22.130,-7034,0.148,0.370,2.013
2026-02-17T20:12:22.189,-7032,-0.288,0.415,1.611
2026-02-17T20:12:22.190,-7031,-0.249,0.637,1.354
2026-02-17T20:12:22.249,-7030,-0.015,0.473,1.737
2026-02-17T20:12:22.249,-7028,0.135,0.274,2.318
2026-02-17T20:12:22.249,-7027,-0.255,0.274,2.168
2026-02-17T20:12:22.308,-7025,-0.357,0.253,1.581
2026-02-17T20:12:22.309,-7024,-0.307,0.262,1.187
2026-02-17T20:12:22.310,-7023,-0.266,0.244,1.358
2026-02-17T20:12:22.368,-7020,-0.147,0.308,1.526
2026-02-17T20:12:22.369,-7019,-0.078,0.337,1.509
2026-02-17T20:12:22.369,-7018,-0.043,0.358,1.479
2026-02-17T20:12:22.428,-7016,-0.015,0.395,1.482
2026-02-17T20:12:22.429,-7015,-0.025,0.436,1.566
2026-02-17T20:12:22.430,-7014,-0.045,0.448,1.592
2026-02-17T20:12:22.489,-7012,-0.118,0.437,1.931
2026-02-17T20:12:22.489,-7011,-0.217,0.509,2.309
2026-02-17T20:12:22.489,-7010,-0.088,0.444,2.532
2026-02-17T20:12:22.548,-7007,0.124,0.703,1.792
2026-02-17T20:12:22.549,-7006,0.055,0.620,1.311
2026-02-17T20:12:22.549,-7005,0.046,0.456,1.391
2026-02-17T20:12:22.609,-7003,-0.031,0.467,1.644
2026-02-17T20:12:22.609,-7002,-0.117,0.452,0.730
2026-02-17T20:12:22.609,-7001,-0.079,0.380,0.502
2026-02-17T20:12:22.669,-6999,-0.038,0.227,0.369
2026-02-17T20:12:22.669,-6998,-0.116,0.322,0.170
2026-02-17T20:12:22.670,-6997,-0.158,0.354,0.094
2026-02-17T20:12:22.729,-6995,-0.222,0.265,-0.047
2026-02-17T20:12:22.729,-6994,-0.244,0.137,-0.394
2026-02-17T20:12:22.729,-6993,-0.196,0.232,-0.473
2026-02-17T20:12:22.788,-6991,-0.187,0.348,-0.704
2026-02-17T20:12:22.790,-6990,-0.299,0.449,-0.932
2026-02-17T20:12:22.790,-6989,-0.344,0.447,-0.983
2026-02-17T20:12:22.849,-6987,-0.397,0.526,-1.016
2026-02-17T20:12:22.849,-6986,-0.417,0.520,-1.050
2026-02-17T20:12:22.908,-6985,-0.385,0.495,-1.051
2026-02-17T20:12:22.909,-6983,-0.380,0.430,-1.150
2026-02-17T20:12:22.909,-6982,-0.465,0.325,-1.120
2026-02-17T20:12:22.909,-6981,-0.468,0.271,-1.042
2026-02-17T20:12:22.969,-6979,-0.407,0.232,-0.848
2026-02-17T20:12:22.969,-6978,-0.359,0.213,-0.729
2026-02-17T20:12:22.969,-6977,-0.361,0.197,-0.736
2026-02-17T20:12:23.029,-6975,-0.357,0.111,-0.718
2026-02-17T20:12:23.029,-6974,-0.320,0.046,-0.582
2026-02-17T20:12:23.030,-6973,-0.263,0.088,-0.378
2026-02-17T20:12:23.089,-6971,-0.256,0.195,-0.003
2026-02-17T20:12:23.090,-6970,-0.201,0.480,0.427
2026-02-17T20:12:23.090,-6969,-0.143,0.578,0.629
2026-02-17T20:12:23.149,-6967,0.171,0.750,1.195
2026-02-17T20:12:23.150,-6966,0.174,0.631,1.563
2026-02-17T20:12:23.150,-6965,0.092,0.553,1.582
2026-02-17T20:12:23.208,-6963,0.089,0.481,1.910
2026-02-17T20:12:23.209,-6962,0.184,0.241,2.061
2026-02-17T20:12:23.209,-6961,0.080,0.243,1.879
2026-02-17T20:12:23.268,-6959,-0.232,0.538,1.285
2026-02-17T20:12:23.269,-6958,0.035,0.506,1.443
2026-02-17T20:12:23.269,-6957,0.200,0.368,1.679
2026-02-17T20:12:23.329,-6955,0.044,0.348,1.704
2026-02-17T20:12:23.329,-6954,-0.173,0.375,1.385
2026-02-17T20:12:23.330,-6953,-0.212,0.490,1.141
2026-02-17T20:12:23.389,-6950,-0.098,0.643,1.386
2026-02-17T20:12:23.389,-6949,-0.036,0.540,1.980
2026-02-17T20:12:23.389,-6948,-0.122,0.517,2.193
2026-02-17T20:12:23.448,-6946,-0.345,0.514,1.995
2026-02-17T20:12:23.449,-6945,-0.302,0.460,1.481
2026-02-17T20:12:23.449,-6944,-0.261,0.423,1.364
2026-02-17T20:12:23.509,-6942,-0.224,0.341,1.494
2026-02-17T20:12:23.510,-6941,-0.295,0.360,1.518
2026-02-17T20:12:23.510,-6940,-0.284,0.388,1.453
2026-02-17T20:12:23.568,-6938,-0.186,0.433,1.423
2026-02-17T20:12:23.628,-6937,-0.135,0.493,1.520
2026-02-17T20:12:23.629,-6936,-0.115,0.490,1.585
2026-02-17T20:12:23.629,-6933,-0.078,0.509,1.681
2026-02-17T20:12:23.688,-6931,-0.137,0.553,2.024
2026-02-17T20:12:23.689,-6930,0.163,0.557,1.934
2026-02-17T20:12:23.689,-6929,0.111,0.582,1.604
2026-02-17T20:12:23.749,-6927,-0.027,0.427,1.448
2026-02-17T20:12:23.749,-6926,-0.114,0.336,1.694
2026-02-17T20:12:23.749,-6925,-0.114,0.398,1.442
2026-02-17T20:12:23.869,-6923,0.013,0.396,0.869
2026-02-17T20:12:23.869,-6922,0.055,0.241,0.661
2026-02-17T20:12:23.870,-6921,0.020,0.253,0.419
2026-02-17T20:12:23.870,-6919,-0.144,0.243,0.002
2026-02-17T20:12:23.929,-6917,-0.206,0.140,0.037
2026-02-17T20:12:23.930,-6916,-0.340,0.282,-0.413
2026-02-17T20:12:23.930,-6915,-0.382,0.416,-0.606
2026-02-17T20:12:23.988,-6913,-0.491,0.501,-0.905
2026-02-17T20:12:23.988,-6912,-0.404,0.514,-0.981
2026-02-17T20:12:24.049,-6911,-0.346,0.505,-1.019
2026-02-17T20:12:24.049,-6909,-0.252,0.466,-1.118
2026-02-17T20:12:24.050,-6908,-0.280,0.420,-1.238
2026-02-17T20:12:24.108,-6905,-0.442,0.314,-1.215
2026-02-17T20:12:24.110,-6904,-0.412,0.121,-0.962
2026-02-17T20:12:24.110,-6903,-0.368,0.060,-0.814
2026-02-17T20:12:24.168,-6901,-0.337,0.061,-0.657
2026-02-17T20:12:24.169,-6900,-0.435,0.095,-0.746
2026-02-17T20:12:24.170,-6899,-0.457,0.098,-0.789
2026-02-17T20:12:24.228,-6897,-0.460,0.003,-0.777
2026-02-17T20:12:24.229,-6896,-0.334,-0.026,-0.420
2026-02-17T20:12:24.229,-6895,-0.298,0.015,-0.230
2026-02-17T20:12:24.289,-6893,-0.280,0.130,0.016
2026-02-17T20:12:24.289,-6892,-0.216,0.274,0.250
2026-02-17T20:12:24.289,-6891,-0.142,0.372,0.433
2026-02-17T20:12:24.349,-6888,0.191,0.444,1.139
2026-02-17T20:12:24.350,-6887,0.188,0.460,1.442
2026-02-17T20:12:24.350,-6886,0.124,0.440,1.567
2026-02-17T20:12:24.409,-6884,-0.060,0.377,1.640
2026-02-17T20:12:24.409,-6883,-0.043,0.385,1.583
2026-02-17T20:12:24.409,-6882,0.160,0.342,1.683
2026-02-17T20:12:24.468,-6880,0.376,0.207,1.833
2026-02-17T20:12:24.470,-6879,0.104,0.280,1.613
2026-02-17T20:12:24.470,-6878,-0.121,0.359,1.392
2026-02-17T20:12:24.528,-6876,-0.291,0.523,0.997
2026-02-17T20:12:24.529,-6875,-0.067,0.570,1.437
2026-02-17T20:12:24.529,-6874,0.071,0.477,1.883
2026-02-17T20:12:24.589,-6872,0.034,0.398,2.352
2026-02-17T20:12:24.589,-6871,-0.391,0.382,1.767
2026-02-17T20:12:24.589,-6870,-0.423,0.383,1.523
2026-02-17T20:12:24.648,-6868,-0.220,0.269,1.399
2026-02-17T20:12:24.650,-6867,-0.126,0.169,1.595
2026-02-17T20:12:24.650,-6866,-0.166,0.192,1.669
2026-02-17T20:12:24.709,-6864,-0.217,0.244,1.607
2026-02-17T20:12:24.769,-6863,-0.197,0.380,1.399
2026-02-17T20:12:24.770,-6862,-0.156,0.389,1.414
2026-02-17T20:12:24.770,-6860,-0.064,0.406,1.735
2026-02-17T20:12:24.828,-6858,-0.035,0.447,1.783
2026-02-17T20:12:24.829,-6857,-0.020,0.419,1.593
2026-02-17T20:12:24.829,-6856,-0.011,0.420,1.696
2026-02-17T20:12:24.889,-6854,-0.113,0.465,1.945
2026-02-17T20:12:24.889,-6853,-0.095,0.497,1.903
2026-02-17T20:12:24.890,-6852,-0.064,0.454,1.795
2026-02-17T20:12:24.949,-6850,-0.038,0.421,1.549
2026-02-17T20:12:24.949,-6849,0.043,0.414,1.432
2026-02-17T20:12:24.950,-6848,0.040,0.400,1.361
2026-02-17T20:12:25.009,-6846,-0.051,0.486,0.988
2026-02-17T20:12:25.009,-6845,-0.140,0.509,0.581
2026-02-17T20:12:25.010,-6844,-0.139,0.492,0.469
2026-02-17T20:12:25.068,-6842,-0.118,0.427,0.204
2026-02-17T20:12:25.069,-6841,-0.141,0.366,0.028
2026-02-17T20:12:25.069,-6840,-0.187,0.469,-0.205
2026-02-17T20:12:25.189,-6838,-0.284,0.554,-0.608
2026-02-17T20:12:25.190,-6837,-0.306,0.271,-0.936
2026-02-17T20:12:25.190,-6836,-0.192,0.227,-0.827
2026-02-17T20:12:25.190,-6834,-0.160,0.341,-0.915
2026-02-17T20:12:25.249,-6832,-0.223,0.549,-1.170
2026-02-17T20:12:25.249,-6831,-0.569,0.412,-1.449
2026-02-17T20:12:25.249,-6830,-0.597,0.313,-1.281
2026-02-17T20:12:25.308,-6828,-0.535,0.154,-0.963
2026-02-17T20:12:25.308,-6827,-0.272,0.080,-0.778
2026-02-17T20:12:25.310,-6826,-0.239,0.099,-0.843
2026-02-17T20:12:25.368,-6824,-0.251,0.175,-0.974
2026-02-17T20:12:25.369,-6823,-0.324,0.144,-0.996
2026-02-17T20:12:25.369,-6822,-0.325,0.135,-0.867
2026-02-17T20:12:25.429,-6820,-0.286,0.074,-0.421
2026-02-17T20:12:25.430,-6819,-0.236,0.178,-0.035
2026-02-17T20:12:25.430,-6818,-0.199,0.259,0.138
2026-02-17T20:12:25.489,-6815,-0.216,0.426,0.458
2026-02-17T20:12:25.489,-6814,-0.326,0.553,0.902
2026-02-17T20:12:25.489,-6813,-0.421,0.510,1.011
2026-02-17T20:12:25.608,-6811,-0.011,0.327,1.255
2026-02-17T20:12:25.610,-6810,0.233,0.157,1.376
2026-02-17T20:12:25.610,-6809,0.141,0.200,1.278
2026-02-17T20:12:25.611,-6807,0.042,0.410,1.226
2026-02-17T20:12:25.669,-6805,0.414,0.365,2.006
2026-02-17T20:12:25.669,-6804,-0.332,0.702,1.148
2026-02-17T20:12:25.670,-6803,-0.248,0.731,1.157
2026-02-17T20:12:25.729,-6801,-0.031,0.675,1.728
2026-02-17T20:12:25.729,-6800,-0.026,0.643,2.156
2026-02-17T20:12:25.730,-6799,-0.087,0.641,2.292
2026-02-17T20:12:25.789,-6797,-0.269,0.573,2.099
2026-02-17T20:12:25.789,-6796,-0.328,0.567,1.602
2026-02-17T20:12:25.790,-6795,-0.276,0.485,1.588
2026-02-17T20:12:25.848,-6793,-0.210,0.310,1.705
2026-02-17T20:12:25.849,-6792,-0.272,0.308,1.613
2026-02-17T20:12:25.849,-6791,-0.300,0.311,1.487
2026-02-17T20:12:25.908,-6788,-0.273,0.421,1.309
2026-02-17T20:12:25.910,-6787,-0.242,0.448,1.384
2026-02-17T20:12:25.910,-6786,-0.191,0.416,1.486
2026-02-17T20:12:25.968,-6784,-0.093,0.393,1.560
2026-02-17T20:12:25.969,-6783,-0.078,0.448,1.450
2026-02-17T20:12:25.969,-6782,-0.069,0.478,1.450
2026-02-17T20:12:26.029,-6780,-0.039,0.476,1.565
2026-02-17T20:12:26.029,-6779,-0.027,0.463,1.603
2026-02-17T20:12:26.030,-6778,-0.029,0.444,1.592
2026-02-17T20:12:26.089,-6776,-0.061,0.478,1.499
2026-02-17T20:12:26.090,-6775,-0.186,0.473,1.464
2026-02-17T20:12:26.090,-6774,-0.217,0.430,1.599
2026-02-17T20:12:26.148,-6772,-0.076,0.382,2.079
2026-02-17T20:12:26.148,-6771,0.192,0.418,1.898
2026-02-17T20:12:26.150,-6770,0.133,0.579,1.550
2026-02-17T20:12:26.208,-6768,-0.026,0.649,1.077
2026-02-17T20:12:26.209,-6767,-0.046,0.527,0.924
2026-02-17T20:12:26.269,-6766,0.006,0.427,0.703
2026-02-17T20:12:26.270,-6764,0.027,0.451,0.315
2026-02-17T20:12:26.270,-6763,-0.048,0.376,0.112
2026-02-17T20:12:26.270,-6762,-0.073,0.222,-0.115
2026-02-17T20:12:26.328,-6760,-0.174,0.107,-0.249
2026-02-17T20:12:26.329,-6759,-0.297,0.208,-0.500
2026-02-17T20:12:26.329,-6758,-0.344,0.271,-0.524
2026-02-17T20:12:26.389,-6756,-0.448,0.242,-0.663
2026-02-17T20:12:26.389,-6755,-0.381,0.312,-0.819
2026-02-17T20:12:26.389,-6754,-0.370,0.382,-0.882
2026-02-17T20:12:26.448,-6752,-0.390,0.454,-1.046
2026-02-17T20:12:26.450,-6751,-0.476,0.358,-1.215
2026-02-17T20:12:26.450,-6750,-0.518,0.379,-1.295
2026-02-17T20:12:26.509,-6748,-0.620,0.354,-1.322
2026-02-17T20:12:26.509,-6747,-0.561,0.321,-1.108
2026-02-17T20:12:26.510,-6746,-0.509,0.294,-0.950
2026-02-17T20:12:26.628,-6744,-0.395,0.261,-0.731
2026-02-17T20:12:26.629,-6743,-0.364,0.265,-0.729
2026-02-17T20:12:26.629,-6742,-0.345,0.254,-0.739
2026-02-17T20:12:26.630,-6740,-0.329,0.120,-0.740
2026-02-17T20:12:26.689,-6738,-0.253,-0.010,-0.251
2026-02-17T20:12:26.689,-6737,-0.239,0.227,0.184
2026-02-17T20:12:26.690,-6736,-0.254,0.283,0.238
2026-02-17T20:12:26.748,-6734,-0.001,0.486,0.693
2026-02-17T20:12:26.749,-6733,0.542,0.633,1.514
2026-02-17T20:12:26.750,-6732,0.568,0.552,1.772
2026-02-17T20:12:26.808,-6730,0.091,0.383,1.685
2026-02-17T20:12:26.809,-6729,-0.437,0.637,1.159
2026-02-17T20:12:26.809,-6728,-0.208,0.640,1.182
2026-02-17T20:12:26.869,-6726,0.240,0.358,1.554
2026-02-17T20:12:26.869,-6725,0.195,0.355,1.775
2026-02-17T20:12:26.869,-6724,-0.062,0.449,1.691
2026-02-17T20:12:26.928,-6722,-0.397,0.709,1.390
2026-02-17T20:12:26.929,-6721,-0.117,0.680,1.521
2026-02-17T20:12:26.929,-6720,0.026,0.635,1.706
2026-02-17T20:12:26.989,-6718,0.052,0.502,2.037
2026-02-17T20:12:26.990,-6717,-0.266,0.616,1.757
2026-02-17T20:12:26.990,-6716,-0.371,0.548,1.530
2026-02-17T20:12:27.049,-6714,-0.316,0.528,1.550
2026-02-17T20:12:27.049,-6713,-0.189,0.350,1.858
2026-02-17T20:12:27.049,-6712,-0.222,0.308,1.917
2026-02-17T20:12:27.109,-6709,-0.437,0.384,1.456
2026-02-17T20:12:27.109,-6708,-0.371,0.423,1.313
2026-02-17T20:12:27.109,-6707,-0.310,0.413,1.318
2026-02-17T20:12:27.168,-6705,-0.238,0.412,1.440
2026-02-17T20:12:27.170,-6704,-0.152,0.445,1.573
2026-02-17T20:12:27.170,-6703,-0.124,0.497,1.588
2026-02-17T20:12:27.229,-6701,-0.096,0.672,1.770
2026-02-17T20:12:27.229,-6700,0.132,0.598,2.214
2026-02-17T20:12:27.229,-6699,0.267,0.477,2.467
2026-02-17T20:12:27.288,-6697,0.221,0.608,2.180
2026-02-17T20:12:27.289,-6696,-0.055,0.713,1.784
2026-02-17T20:12:27.289,-6695,-0.062,0.739,1.792
2026-02-17T20:12:27.348,-6693,0.026,0.592,1.687
2026-02-17T20:12:27.349,-6692,0.202,0.593,1.480
2026-02-17T20:12:27.349,-6691,0.187,0.715,1.316
2026-02-17T20:12:27.469,-6688,-0.057,0.743,0.992
2026-02-17T20:12:27.470,-6687,-0.009,0.644,0.788
2026-02-17T20:12:27.471,-6686,0.028,0.522,0.695
2026-02-17T20:12:27.471,-6684,-0.007,0.424,0.576
2026-02-17T20:12:27.528,-6682,-0.092,0.551,0.031
2026-02-17T20:12:27.530,-6681,-0.240,0.533,-1.014
2026-02-17T20:12:27.530,-6680,-0.306,0.560,-1.083
2026-02-17T20:12:27.588,-6678,-0.322,0.477,-1.128
2026-02-17T20:12:27.590,-6677,-0.229,0.441,-1.074
2026-02-17T20:12:27.590,-6676,-0.265,0.466,-1.114
2026-02-17T20:12:27.648,-6674,-0.451,0.513,-1.306
2026-02-17T20:12:27.649,-6673,-0.571,0.476,-1.404
2026-02-17T20:12:27.649,-6672,-0.577,0.414,-1.335
2026-02-17T20:12:27.708,-6670,-0.458,0.240,-1.063
2026-02-17T20:12:27.709,-6669,-0.349,0.139,-0.790
2026-02-17T20:12:27.709,-6668,-0.314,0.122,-0.716
2026-02-17T20:12:27.769,-6666,-0.304,0.131,-0.699
2026-02-17T20:12:27.778,-6665,-0.348,0.150,-0.683
2026-02-17T20:12:27.778,-6664,-0.443,0.086,-0.663
2026-02-17T20:12:27.829,-6662,-0.493,0.045,-0.426
